sig_max_origin,sig_rms_origin,sig_max_neg,sig_rms_neg
-46.35181597591361,-61.65485553277493,-48.85238348526019,-62.66278042195886
-45.859579033489155,-61.51769942520939,-52.255599730808335,-63.702001439666304
-44.68077662070954,-60.75775832369856,-52.87765859862094,-63.00602012729219
-41.97676552363308,-58.247541188527975,-50.75952683321174,-62.483137016777206
-47.627000767952254,-61.26297724233484,-49.853056832057206,-62.78898136965108
-41.39155173879548,-60.12162889717484,-50.88456162417677,-62.63968526028592
-44.44977602104217,-60.84955105260333,-48.2446719772868,-62.67480030835838
-44.229676063536836,-60.87921695911572,-51.625972459055674,-63.24128554262171
-42.738009768298504,-58.986134105668114,-50.68268716653083,-61.672139175821926
-44.53883127586596,-60.44517115743943,-50.05148881274515,-61.69413400553843
-44.50061957057748,-60.76171333742514,-50.263535789997675,-62.38892175773364
-43.79154327518754,-60.610027576409465,-53.337370880177104,-63.38163441500626
-43.90243103593919,-60.19082321685771,-53.362280191304095,-63.540919026450844
-45.99153046913646,-60.781668278223066,-53.247593834349175,-63.40396997126624
-42.859229439288534,-60.46527921560153,-52.88698631307316,-63.761875662622344
-42.00766479244871,-58.89188588217688,-50.40360227972009,-62.206394601266666
-46.204126288065545,-61.015213177787416,-51.848286867032954,-63.318492883465524
-45.51724228198963,-60.71469988602273,-52.35822314082857,-63.62304225005215
-44.89213304166411,-60.57387659990518,-53.05321272906384,-63.559512607692696
-41.9379436926551,-59.680295149866105,-50.97989447729646,-62.94581124523244
-43.411325361495315,-59.92212899036846,-52.485853855812195,-63.13016659884766
-45.09996949673237,-60.272130724582595,-52.68918168472667,-63.02315171525582
-41.70799447591997,-59.142636522267786,-51.786828227125135,-62.97853828145119
-45.49731131258164,-60.46089560242838,-51.10488927586975,-62.47541950752413
-43.36445651783915,-60.14641946613153,-51.8997661472936,-62.017321569141615
-43.288092780529155,-60.31424387180504,-52.59856752074306,-62.91850643695149
-42.544743019280574,-60.17329987097721,-52.60077770371824,-63.288694345583636
-35.355419658204674,-58.69068391719012,-49.62128585669515,-61.380316764111235
-32.67328396542577,-56.60188297028331,-40.95601675073712,-58.9792686755062
-40.37638871106587,-57.844272494348566,-29.896018280944276,-49.10335850835182
-44.56567261035522,-59.94845243660016,-52.55534711981699,-63.27544787760886
-44.98021501858119,-59.94337555719083,-51.95922921379982,-62.05047501314387
-44.98334374645345,-59.666008685764346,-52.083747949811226,-63.634467765218844
-44.311770624407885,-59.88432437930807,-51.847721073956734,-62.69168924589455
-43.171414550453676,-59.89710134200009,-52.96374073478681,-63.224388887626965
-43.9993225243077,-59.6384244231802,-47.41510966497231,-61.092595245934326
-44.10134836002336,-59.64601966631033,-53.85866129464533,-63.3169496334748
-44.33250465601393,-59.70075117961265,-53.12466087907203,-63.13420705431469
-40.76514522340139,-57.45064674657626,-50.53278811624294,-62.05859617121576
-41.16255090902563,-57.62994289917793,-51.41777642473198,-62.47651264731189
-40.58316230272608,-57.21561362027867,-49.188609662055086,-61.871261836571406
-34.05667262795506,-49.780537498178944,-33.42308469375274,-50.47340778700878
-42.21218786261096,-58.80244517897232,-51.11410501916432,-62.453397741377074
-42.71809442657197,-58.284866528156584,-51.265746038191864,-62.22242055777362
-44.595920141204466,-59.30721435772707,-53.022558138027776,-63.30090220751387
-43.054246231469484,-59.04026315596201,-53.13020350283395,-63.19983115176984
-43.53883275418382,-59.04321239841213,-50.83469264188517,-63.107895732678955
-41.58100385226479,-56.75910146052679,-50.506090025092185,-61.321482305690424
-40.710736821658166,-57.2925914807755,-52.38574399728999,-63.311646145349734
-34.193337730195864,-51.69911838329554,-39.503075374002904,-54.075893871522695
-31.07516430216847,-49.57365315070188,-30.193375534550132,-45.882063215224704
-43.68898956618375,-60.16005731503098,-51.67997479510486,-62.672434463156264
-42.75592811075812,-60.19028984894737,-53.33414098685666,-63.194399146355735
-43.100538366080265,-58.15466705187578,-52.67690685638048,-62.807812429985844
-45.03613318585174,-59.360553343978836,-51.026657954284076,-62.375376365522
-44.239876112851206,-58.98722912540567,-51.33456481208023,-62.124396521783765
-43.87746520479549,-59.81586296466269,-50.07911508246272,-61.975157108952594
-44.20703858353611,-58.12560006061099,-50.16705486105357,-62.0242939518493
-39.595277906175866,-56.369253454552855,-46.907052379145355,-59.03551390375297
-47.70149555586173,-62.170139492461374,-49.995986687415275,-61.13169253525139
-49.38367555288606,-61.68131150420273,-49.32574085365224,-62.18478179872331
-49.16115346130482,-62.224540195254654,-49.36505764443241,-62.269125749722065
-49.12979138045327,-62.4451214203913,-52.08681260622177,-63.411783841978675
-50.346494848654345,-62.7250316072264,-51.15316798656625,-61.90251652641259
-49.52808694258064,-62.20141980867153,-51.73820970032029,-62.60459900656752
-48.26513220861703,-62.00670303714102,-51.76137867945801,-63.3029013156039
-46.711997795564855,-61.99543003708037,-49.70336100070034,-61.96962981226733
-47.746606762549334,-62.44525803507872,-53.45583469624246,-63.7399152289878
-50.675612385775956,-62.6595702061807,-52.42510747170478,-63.47256378378242
-48.773618490166335,-62.279726245386925,-51.69644707673724,-62.891410321123786
-47.22416848960905,-62.01443836878383,-52.36741193301566,-62.60797341803817
-47.71197926495073,-61.81400686738799,-51.62225478887417,-63.36185718620122
-49.07672854084971,-62.364171204660565,-49.8421641835849,-62.48825431252165
-46.36512705964779,-61.99882315893909,-50.60405028221769,-62.55912309119311
-47.805218772081645,-61.45971256362407,-49.71570343132049,-62.48557419274174
-48.739351867710155,-61.57463730122275,-52.1960270226818,-63.49622093961952
-47.766835646528484,-62.088549402655744,-53.21214588604164,-63.431105052922135
-48.17032780126452,-61.868723557576565,-49.72890471557625,-62.31830749823821
-49.043143729205276,-61.93601649628944,-51.41517632531239,-62.90366492841664
-48.77350393839389,-61.69892768549107,-52.52854698198323,-63.23500767982079
-48.370311126510295,-61.606321084714054,-51.268671021743934,-62.350012402238235
-47.592467284028146,-62.284412336040916,-53.06591076187442,-62.89624291124174
-46.77304137173901,-61.188827906798615,-52.897329259628606,-63.408409514324774
-46.35042757756074,-61.464408541098365,-53.01709694484834,-63.025275094926386
-43.21567004675697,-59.94595354186367,-51.14455679846981,-62.873177863031806
-44.98252202956314,-60.8624192035618,-51.42992082045303,-63.238277260580716
-48.43816788848721,-62.04709628524155,-52.37174021947191,-63.13908324511529
-46.809503188508685,-60.9499056327375,-51.49534503651245,-63.48366444473257
-48.262098133141706,-62.03099696223595,-52.862075569482656,-62.88071524345342
-46.680928887263526,-61.452772865189225,-52.55879336810433,-63.0692640794134
-46.357531442538175,-61.32206815083404,-52.21307515132503,-63.613772801374864
-41.880686402632634,-58.983656103397244,-46.67430609056731,-61.85054794331539
-47.11718814322967,-60.88779536239432,-52.35775772001414,-63.00103941970544
-43.81729675486462,-59.646402817403576,-44.64688845946371,-59.33173068971201
-46.143960109679256,-61.58873593555245,-51.059494598109566,-63.06357784586355
-46.038774672076244,-60.75727814766722,-51.43715276026591,-63.83122427900213
-45.596452923679664,-61.17277653306146,-52.27339030059298,-63.19805280108234
-45.629992895871,-61.17072256489888,-52.897915231959935,-63.30900553150898
-46.704819615881576,-62.09522976944159,-52.89371562713589,-63.19845062727512
-51.359188063635145,-63.11437291675816,-51.472075058831365,-62.740276843598785
-51.641301592892106,-63.145146261196395,-47.692701067485686,-60.819519089801105
-46.27356239358549,-62.45552078462006,-50.07911085735956,-62.46139579317863
-51.14820490566806,-62.80208564108183,-53.05434114777293,-64.00668509116124
-51.98710852777989,-62.68157738606375,-52.96526713847087,-63.10317355259577
-50.39056116246118,-62.765410266796586,-43.68026267526311,-58.16262879650135
-51.548381754723216,-63.167913576103906,-52.62746445430076,-63.420695392892135
-51.10400271907274,-63.18393431872232,-52.89047690360874,-63.44751849687927
-52.315816495759805,-62.81877306203582,-52.15294540880577,-63.22663176735604
-46.46607637544232,-60.89900087133395,-49.839765502579866,-62.80006688605716
-50.669144585974884,-62.92780297758662,-51.8310620759129,-62.890539766933095
-51.439964360609245,-62.91052661974257,-51.42211829930595,-63.09100439973918
-51.048587490934835,-62.39238229927355,-52.46457151224494,-62.7720421259314
-50.628959903487605,-63.07120384133516,-50.66209296451105,-63.20626380504203
-52.01935618235903,-63.04385382108066,-53.38516222187184,-63.25314609280946
-51.13968590678632,-62.83503732615445,-52.179486610352264,-63.07829662790969
-49.9395831038915,-63.02569076877958,-47.44491407142952,-62.44268786585504
-41.23789000640703,-62.68667527328332,-48.07749148120227,-63.43367566311673
-49.67994747069046,-62.69237374451221,-51.65422168438098,-63.34796805309872
-49.03204481100353,-63.002075689992495,-46.712415526736926,-63.08536113999796
-50.26382208480821,-62.55606001241027,-48.03828168092865,-62.926962735005134
-48.597651758283156,-62.340694349561765,-52.86184913002336,-63.40530674907623
-49.16988338314532,-62.09639597280025,-42.552113069353695,-61.76908770446423
-46.99012103473068,-61.85882693111063,-50.82265845636045,-62.73288433977153
-46.05964943677194,-61.8183809753593,-51.684330514689876,-62.9727039829571
-44.77921441961974,-62.04925704373438,-52.33122509282241,-63.20644832213452
-42.15303296944029,-61.81454218023159,-47.65742903944357,-62.694088567366364
-45.37572798250905,-62.219545375130096,-45.18692151391286,-62.76458326659338
-39.21215906464578,-57.46679637600816,-38.47946333557682,-54.86305041332915
-47.46214627843395,-62.62531693674287,-46.68426948530188,-63.00852049227643
-43.9636860170979,-62.08531898201901,-52.221517600986374,-62.88684541845838
-49.20514575614165,-62.22894668753916,-50.37362399203042,-62.57067126172811
-49.443444405931,-62.23026510198218,-43.89361970345934,-62.603110250425836
-41.501135009248316,-59.69653340339411,-47.90016525799552,-62.69396037196273
-41.47979221063143,-60.68755694499955,-51.866431581817814,-62.73859765341222
-43.35912607159707,-61.37309305452297,-43.206185227235736,-62.56692080200164
-47.79174674045624,-61.516583829830225,-51.373291830258566,-62.26935238892839
-43.38199950927658,-59.934741437682966,-48.414041656860974,-62.752067254329944
-46.06737970085567,-61.19716761751305,-50.21993470897144,-63.132966114782256
-45.57110718516543,-61.32191224852697,-43.73411687340936,-62.55571825212052
-46.93343019811572,-61.68156932095801,-52.15344301308594,-62.743130792485964
-48.663507755685835,-61.71311270412909,-52.54807628395615,-63.18858623500104
-49.9770856577058,-62.61110268327818,-51.597711581173165,-62.58951981597573
-48.12081584802187,-61.98556710161291,-53.517788366505854,-63.49599597163654
-47.246298241307315,-61.995217466529404,-51.35207527748573,-63.15943555107224
-48.81336384071893,-62.06896292926296,-49.009246436662394,-63.14183380200404
-49.02191435572372,-62.26915338868075,-52.38995039530316,-63.25176113676442
-49.69108651634947,-62.52856723823206,-50.062260031404726,-63.55350877054165
-49.20608361529288,-62.24524004599084,-50.99335495367229,-63.14586086140375
-45.35904832381293,-60.56058961098014,-52.04309064868765,-62.583151409302424
-45.29802389799997,-61.17960249224445,-50.73907550788053,-62.91756303108784
-46.028938329752066,-61.71667619848562,-45.544148846511234,-62.38235418191459
-47.49626299333438,-61.515196078803164,-53.382108451858095,-63.31935465245011
-48.357162597750865,-62.43272247786827,-53.06704284919397,-63.08480653705617
-45.812151572203874,-62.05157138590573,-51.898387304305096,-63.56566379423788
-47.62255573242501,-61.29117368785508,-49.90666246926074,-62.86781261580376
-46.54567861272314,-60.52481244619412,-48.434674052072936,-62.26489264776728
-45.33476727688097,-60.889297449669996,-52.23202252815866,-62.89184405434376
-45.6351085061518,-61.424393625992444,-52.346242798095155,-62.63534663216465
-46.155776274439276,-60.950887662732555,-52.492511296143235,-64.16993640992088
-49.16739033007434,-60.86237325217961,-51.927021291349085,-62.80770446734688
-49.25232952585966,-61.91069994493852,-52.12434346568465,-62.70441937692759
-49.09813209498448,-61.98849996052682,-48.94020675055016,-61.74134162499457
-48.913065576956605,-61.88822752467939,-51.510948443985136,-62.60776908388139
-46.18249157784537,-61.744551066279776,-51.269418082043856,-63.308103214475636
-48.31895120771274,-61.80215317238761,-52.150167916931935,-63.10776676259046
-49.72790468761343,-61.75579740340133,-45.27496417928239,-62.73067775596864
-46.39721466636193,-61.13582074682479,-49.2695218893864,-62.98469790663304
-48.4198356724124,-61.252135009449475,-43.82197136519474,-62.646429656885765
-38.09435670214467,-49.76422112020756,-35.48847907378501,-48.86007491774809
-35.36437289154019,-48.15205141004722,-36.13663840460419,-47.24964252100538
-43.5248692170348,-54.37979111108905,-44.33399654230208,-54.38943053556784
-36.444540220339604,-48.478705029920775,-41.114450683584195,-51.81253339728964
-42.30111963229318,-56.322409007759404,-44.277877560802715,-55.54179228176122
-42.03444206496896,-53.63124007410239,-41.678441822335785,-53.21332515574697
-40.91458135833541,-51.90383635878827,-42.140283481317375,-52.28800177280295
-44.06206432216196,-56.205170137057195,-44.28447091847076,-55.83396593213246
-42.58807666352463,-55.09273124506212,-45.88831337782139,-56.188671727792425
-41.092699400302344,-55.000755290442356,-42.7591923835828,-54.616898965375114
-44.239444476667494,-60.5134298094369,-49.297837920795985,-60.64444739276485
-43.59513238425885,-57.11737510369353,-46.49912935557708,-57.93143786400616
-50.63732592708536,-62.850833771099104,-51.134909727806395,-63.3217051687447
-50.935025311408204,-63.589355088576426,-49.85227335102134,-64.37242918381801
-43.07225919888801,-59.26905247284897,-51.274953388379444,-61.473932291090904
-50.95841988152364,-64.21115120831308,-43.3908158875342,-60.2779958142804
-50.95519197126295,-64.22248712698492,-47.471721609495425,-63.1637351674457
-43.10514183743891,-62.91502374245225,-45.36053551142359,-61.565024553537235
-46.90978796693674,-61.93238821147537,-50.37627232039576,-63.04477535730325
-44.12458541271285,-60.17516281643963,-49.5629850601916,-63.43721515297855
-45.06287009953974,-60.70678227654322,-49.94762605278608,-62.090397141357286
-39.428532121025675,-58.46768960845692,-49.756291055707216,-61.76350985026504
-38.1373267304081,-58.86015821560741,-49.95879766527948,-61.77435768691561
-39.4491771975519,-56.16698150299988,-47.987469470705975,-60.06246980396398
-37.18494267100991,-53.876025136718376,-46.28291177172349,-57.343404295739504
-36.19903235434088,-55.06455282622266,-43.73159196322916,-55.795494190332136
-16.03946946199438,-39.47685094611503,-14.482379725124018,-31.381668812128687
-34.980860274735946,-52.3102934405389,-35.68534652110966,-52.667267217294274
-33.29719192553464,-51.55287043684454,-40.93513725626902,-57.46098466775908
-33.68719444576398,-51.39102915993015,-39.86157433706854,-57.02985523574813
-34.44075571940925,-52.24475837051607,-36.86813506060981,-54.92992144771734
-30.034757682611975,-50.33338609699457,-42.296635540076906,-57.61086657112252
-34.54607132540651,-50.25986345390038,-49.931515886926704,-64.0681617703146
-31.572737573204112,-45.376628825940706,-43.08257687392461,-56.17195897719297
-33.319490970919794,-50.938984809196825,-32.63299121706661,-50.955577107189676
-34.37087199172063,-49.82851805086611,-36.311196701468795,-55.69218117543375
-30.167249471656223,-48.469970260036526,-49.28660374829831,-61.71946896374373
-31.188506011434136,-47.881601877240314,-54.484914391701494,-65.45619712282016
-29.50583561813389,-47.96197369130576,-39.78693566643547,-56.29974667602333
-29.099937440095065,-47.70986564516562,-46.85571477344084,-60.069018744394434
-28.568838594971314,-47.5347511497214,-53.39108322167347,-64.5612496604872
-29.767420894231705,-47.295348100863926,-51.516574191939306,-63.84043580612476
-30.00149693085521,-48.38500474051105,-51.1425474838283,-63.41210140461869
-31.800032060798724,-49.03021394889956,-53.76612126187002,-66.20177485797146
-28.81470846781771,-45.166255368020735,-46.65690891996826,-65.03153303149541
-53.51930501487057,-65.84438924958556,-53.59436822452571,-67.07451937225014
-53.66663059004986,-66.2666601671013,-51.785653044256165,-67.13315559722774
-52.936154553919685,-65.76530976471149,-56.0624578936027,-66.66979444372295
-50.65101245089888,-66.06368303284576,-54.747404244484585,-66.55277211276135
-53.83397280028193,-66.41711529573384,-56.16144535918802,-66.51834137354699
-47.83197954801217,-63.9932724380368,-54.89671445038712,-66.28057273833176
-47.64379907900736,-62.52052903255586,-52.10744625969045,-64.50613923923284
-47.70274172843041,-62.18243575340043,-50.07964254971733,-63.19637763165781
-51.70623668447399,-65.83035367487318,-56.81739353958367,-67.22810668823956
-53.645227566835814,-66.39297168851962,-56.22766434359373,-67.81226554533467
-52.54867937482285,-65.81631852247634,-53.55498693778222,-66.52466406110173
-53.98698081966921,-66.43717175468473,-56.10766859816326,-66.66363518680016
-44.55119764807249,-64.12219700368489,-56.3475717366954,-67.92595081598985
-54.210730971075535,-66.22863570660927,-56.2654380873185,-67.0049167742396
-51.90482885811029,-66.34024681784598,-55.81152156564583,-66.63787689669317
-44.137772766735324,-64.68942456712492,-57.19494554784673,-66.72457301279252
-52.302489040878875,-65.33882208254691,-54.89717301601196,-65.1097519303598
-55.38611313997481,-66.50529997627146,-55.59206877301993,-66.4808107523508
-52.332303196424675,-66.28038637718306,-56.50242992196033,-66.57380323415995
-43.35645517821607,-61.68629858242458,-56.98659214372903,-66.64364858575746
-50.80910315321563,-65.72817616299318,-54.23841689411803,-66.44824057595793
-52.43292697751153,-65.62932620696047,-55.3726834371675,-66.72875232594866
-52.00609416145225,-65.73774128584341,-56.08212448562739,-66.69817268979327
-52.47341538684118,-65.79028093841376,-54.02463472109509,-67.02053691604465
-53.15054966983119,-66.03618712183945,-54.70557424913956,-66.50537071378002
-45.89802205407007,-65.49198486645741,-55.05503877644599,-66.64016512435033
-52.974159361879515,-66.09791921134664,-53.75128482796066,-66.89655914567155
-45.75261251882274,-65.04339009742543,-56.38429179254472,-66.90769499704908
-51.09265764637197,-65.57994224197928,-54.24209821686317,-66.64882534850854
-51.73376094021002,-64.49988371239813,-53.99605462642397,-65.76116796076815
-53.164146715138045,-66.48387752465125,-47.4107127713421,-59.57211385024551
-52.7611955049794,-66.43047463725345,-56.429093630547165,-67.67363399808788
-45.85386600728492,-63.26042341931797,-51.168417427331015,-66.3127401271395
-55.71764227194265,-67.08460078580175,-54.84196854377649,-66.97332042186918
-53.03222108685708,-66.4332951154503,-52.758806539413456,-67.06502257658119
-54.509716275312606,-66.92500361964368,-56.75742418749586,-67.13331469565246
-54.695066244711455,-66.99699661438314,-54.151319720222034,-66.86846107151717
-54.797179586159,-66.81740755471962,-56.720817509208736,-67.02953118059129
-53.20762390620041,-66.79286975483076,-55.679970527673255,-67.08368711496445
-37.61800877893473,-59.532391248588006,-53.18496705145619,-65.99688766430239
-41.27193163282803,-61.69371131003497,-48.064135374286124,-64.82751548791897
-55.072210192010985,-66.55337683633755,-57.02996229424393,-66.59612984394401
-51.54691194836272,-65.10161615475069,-55.21093807289799,-66.75812069264533
-44.349757056193596,-64.21998456280933,-50.00354592072004,-63.91712044064755
-53.80598786672075,-65.81255479231963,-52.99651412139171,-66.48857831064039
-51.05949269296174,-66.03099092704014,-53.65327659809854,-65.72499412718395
-50.698940789719735,-64.9182011580257,-55.43393943545816,-66.30831771210018
-52.80024267724181,-66.01645471599777,-54.04376170718537,-66.00580539220206
-51.79191553748137,-64.45663161590231,-52.81515499013886,-63.67584960915064
-40.705550313610374,-62.92296051293416,-54.25750525314789,-66.59784488391492
-50.59047587447205,-64.62576310364022,-55.14699155963059,-66.0698277469692
-49.89291294947713,-64.33724514381403,-55.563974517963935,-66.28543073574049
-49.0985008922171,-64.97034808806946,-56.36862524987908,-66.91276187402097
-53.08351910829184,-65.72347846824287,-54.80115281180662,-66.37107485939732
-52.1706432209954,-65.27329591357416,-55.90276985906592,-66.32436362968191
-51.831614935309396,-65.40274267872488,-54.519171243993,-65.3212190408862
-50.832881940163574,-65.22360014976243,-54.6435234817975,-66.24414556823726
-50.381830917765654,-64.82616217185783,-55.31914393058314,-66.1493796627504
-49.308654399233475,-64.11534384087255,-55.91944485229477,-66.70553856073286
-51.88304676336009,-64.7982749148066,-54.32631425733172,-66.16638405762477
-54.4956840859119,-66.78645805309522,-55.26244746244525,-66.67350548493448
-53.93966196067475,-66.71202850211367,-55.720721416776115,-66.76782603026669
-50.17752515055677,-65.63000839995443,-49.43495976200502,-65.92003455323044
-51.48140050635618,-66.33814495683217,-55.69862777689205,-66.47933327056548
-55.341976025149066,-66.61940911420399,-53.01986629317806,-65.05995885197319
-44.800898641490576,-62.98312242799046,-47.505523998877315,-59.43390797703279
-49.56200822350014,-64.22438430648255,-48.30645385785818,-64.87142165888294
-46.91474881515721,-64.18735683046349,-54.79734555051121,-66.39971080148057
-44.19669384282014,-63.35552241503073,-48.358220989653056,-63.79004203272808
-47.309057097393804,-65.59938031293558,-55.32834926270485,-65.97912558415358
-47.72337761440072,-64.40743550585923,-48.59770267332565,-63.79776465822218
-47.33342257801132,-64.08282575861224,-48.42027320057454,-62.52518623896493
-47.700690835838984,-64.47988191841733,-48.26099172923505,-63.4486949612407
-48.009340590793464,-64.17532897350902,-51.96482977281285,-65.07763854109558
-49.65120165985668,-63.39705601419263,-50.63453842770624,-64.9435963300983
-49.44637546303199,-65.25096296908772,-55.87259257231672,-66.66671311250066
-43.76774500940545,-60.64364233146116,-53.1212207819391,-64.89919766859045
-43.53651085153721,-61.06963338698478,-49.36099421148746,-63.99222906801931
-44.04954858398605,-61.14264989545559,-49.05233995748369,-62.31411065274352
-39.98425707267531,-60.9962645132684,-46.72885444345159,-61.79277847257467
-46.11252092985043,-61.51369368162827,-53.953202484613556,-65.38920606187688
-47.46510863013498,-62.68552788892584,-45.747878973770064,-62.04947115072795
-49.616573452294865,-64.12996583232055,-55.102399674512974,-66.26605596163833
-47.95464410045437,-63.95196273459496,-44.72574784366027,-65.85876344659974
-46.80776094810536,-62.72878123647463,-53.44927838836814,-66.66333916229132
-43.58002541434811,-61.44725299547095,-54.38112358068033,-66.44582237925908
-42.68294706019918,-64.44851335659784,-56.75422613583894,-66.99968710980629
-46.32386834193612,-61.57076087061428,-49.40604109843367,-63.89320230950034
-46.67502069978237,-63.635380296935864,-54.689490508688806,-65.5070788727619
-46.567523023609816,-63.161306728669715,-45.94339772740411,-63.25360245917459
-52.54958507880624,-65.77827372119077,-56.30005367807544,-67.2155105236685
-51.96693197693109,-65.81250595219063,-52.211514795628844,-65.40600927104492
-55.27713192182183,-66.5859910362642,-56.61425713946421,-66.86946367098867
-54.11910841294626,-66.52744051501739,-55.860493283666116,-66.45795490066001
-54.59226157683287,-66.80842289969145,-56.44452395651687,-67.05371485379005
-55.72119339624014,-67.45424293562226,-53.022443619639255,-66.52116995794228
-55.29093355151524,-67.44824754782587,-57.373265988635836,-67.37361390206519
-54.89201421583225,-67.1454997894349,-56.62666411856024,-67.50073240920564
-44.552123301487114,-62.71190542287846,-52.698062254267256,-64.76763710428438
-50.06577146615487,-65.37699287160235,-51.05837133447843,-62.71659820310752
-54.82101987561586,-67.39714776010564,-56.698529071936264,-67.25407424881347
-40.65160308657376,-61.997006196768005,-56.03092174656567,-67.87911007922476
-42.97675385686603,-61.86499062006436,-57.017400126263375,-67.38141640920608
-39.821506162375464,-60.17671541815231,-56.81560145682521,-68.13529710069456
-41.02625624636752,-59.72538781167236,-56.22560658910076,-67.72972734588475
-39.866018208177856,-60.10975628576097,-56.864709001541854,-67.8905879297698
-38.89989118016014,-58.649011310854,-55.91869423402204,-67.65191105335263
-34.23142635328809,-55.22964650683364,-56.22866209338298,-67.49191814339258
-33.945952138169645,-55.45316593899209,-56.82113113653046,-68.56261577099329
-37.240473193556355,-56.8457608934904,-56.4999944910069,-67.92545363974533
-33.71299563547192,-53.79652315852836,-54.847944778932806,-67.35710324705163
-32.77069710398118,-53.47196493240621,-53.227400941423056,-66.43152828088039
-32.317324716853484,-49.662319662627006,-57.71259586574233,-67.87799628870387
-55.6940602920419,-67.89562892686195,-57.0700048877502,-67.82476466285188
-34.79350316852364,-54.69527220449811,-57.597134914056866,-67.82964464079055
-33.22002709846119,-54.93547645222536,-55.217276766207696,-67.77099344827218
-33.77648114735993,-53.57290773389852,-56.91836929370478,-67.01044831136296
-35.43426402403311,-53.219400129445766,-56.65114265547391,-68.06455552017506
-34.25053148156224,-53.16175252688255,-54.94113389676802,-67.53772943882436
-26.221473449418067,-45.779137398416346,-52.39300135059696,-66.97801275762771
-52.85208541080442,-64.34880030771075,-53.97597886301972,-64.41225522025837
-52.26690935115742,-64.52401802897165,-51.73810007836871,-64.23784618405668
-47.456516801662254,-64.30479201847834,-51.997628806802766,-64.14454570226927
-54.34237053495557,-65.34857847091388,-52.035258069290364,-64.71917859430403
-51.424635561168195,-64.85071870824211,-55.19921315731523,-65.66928648698433
-51.619409121291525,-65.18724892505988,-54.80020946590115,-66.034834276504
-49.552912545173356,-64.32408762886925,-53.81020857645399,-64.96427386998533
-49.61319424098862,-63.92071525199551,-54.154666591878495,-65.7054269210174
-51.240553092919576,-64.4054371348821,-54.12903577670782,-65.19123231789821
-46.83022550948592,-62.502322354907356,-54.344686144579555,-64.80509838144758
-45.58377648006025,-61.926572817404164,-52.69834423839804,-64.69485037380556
-44.175985467852676,-60.069919175493155,-54.07035924332817,-65.1953819671522
-43.19858219644675,-59.65761237888469,-54.95986598499931,-65.47162699629128
-40.990626083257276,-58.21722985041514,-53.78733820225676,-65.32279388946415
-41.20291784001482,-56.74474364646046,-54.03765811906294,-65.06420842752642
-39.73255823684178,-56.955023810617845,-54.33471074029196,-65.54574580976026
-37.61890000915499,-53.527988854516515,-50.6358576618625,-62.772914008455835
-40.142897234400024,-57.33583508309107,-53.70353180609597,-65.58598836532343
-39.19011594595353,-57.441205237976625,-54.802868128318785,-65.81925675841686
-36.94252859560211,-56.61831613821353,-55.329857496090455,-66.45863523342447
-36.11958475896374,-54.82120696833568,-53.299517596107,-64.9632093553184
-39.332394234071636,-55.47857578030001,-55.675435967749806,-66.1296741281116
-38.63566913860414,-55.435245204784465,-55.64587170127784,-66.25588315138714
-44.276546838621904,-60.627713360005366,-43.51067166381586,-58.46952051874201
-38.79186039337391,-53.61926960529778,-50.57316081609993,-62.890899817521124
-52.61572788220746,-64.98692613427725,-53.736921642253634,-65.09728045401118
-49.1099353148168,-63.92655528770645,-53.5422089462206,-64.8564043462005
-40.84283775688115,-57.83106632447155,-54.57186329641467,-65.86226873368085
-53.12157169113434,-64.74888962393051,-54.42886787903266,-65.51088413539149
-52.45796645398663,-63.911684208883855,-52.898600659082234,-64.51525825094173
-50.664961165156626,-64.03256648589732,-53.54272262771997,-64.45601257049742
-50.487369862459204,-64.49589391021723,-52.74291466830619,-65.30511817154039
-50.030299704724754,-64.6968966064583,-54.492122028526225,-64.73349402327932
-52.09651212672439,-63.212452483544126,-37.73272329507441,-52.090346499894615
-53.45205939825014,-64.86595010530334,-54.10078819645789,-65.0746317345802
-52.38817312496454,-65.53103231128651,-54.03146457654941,-65.65988865567567
-53.04451578659601,-64.79309598377961,-55.12166151207637,-66.05220947101928
-52.838380318489286,-65.06829813162149,-54.874245053950176,-66.2001425401488
-52.380374777687905,-64.89217029263494,-51.1683078712292,-64.89129550512742
-51.080538979951186,-64.90852795691127,-52.20667652345665,-65.54777346971233
-54.81810258412714,-66.73905701139391,-56.15263465029919,-66.54308902568869
-54.27345898315201,-66.36401317205282,-55.47325374092636,-66.74013624526495
-55.09204049066109,-66.59978906498601,-56.086871060470585,-66.56906320234192
-54.61844460375731,-66.25429586606853,-55.52250232793707,-66.90315386017139
-53.94058433637724,-66.40113243035616,-54.895624439081665,-66.30055253174737
-46.05828512553488,-63.6086495841829,-56.487269647511695,-66.4362877955198
-42.69956915920923,-62.7445267767107,-56.14040801783083,-66.83050753952111
-38.85589563168894,-58.17250655295439,-55.69513541029213,-66.67448382811219
-35.57975352036039,-55.47705054817463,-53.768541939793515,-65.07669093162525
-34.057583637685,-53.756461198201286,-54.23567087739991,-65.38823109634124
-31.983801058484374,-51.275444071362735,-55.39075833934521,-66.8979536997875
-31.737880635914664,-54.6479143703004,-48.889668749115074,-65.35888849794785
-31.309860266452713,-52.002853565476016,-53.92751625065777,-65.92743573082409
-32.87609512079813,-53.53520734883402,-55.77503309672253,-66.43069961088196
-32.09716280652323,-52.69056191867614,-54.82747224931409,-65.9219083361744
